NO,NEGERI,PPD,PERINGKAT,JENIS,KODSEKOLAH,NAMASEKOLAH,ALAMATSURAT,POSKODSURAT,BANDARSURAT,NOTELEFON,NOFAX,EMAIL,LOKASI,BANTUAN,MURID,GURU,PRASEKOLAH,INTEGRASI,KOORDINAT_X,KOORDINAT_Y
,SARAWAK,PPD BARAM,Rendah,SK,YBB4305,SEKOLAH KEBANGSAAN POYUT,"D/A PEJABAT PENDIDIKAN DAERAH BARAM, JALAN KAMPUNG NARUM",98050,"MARUDI, BARAM",TIADA,TIADA,YBB4305@moe.edu.my,Luar Bandar,SK,76.0,13.0,TIADA,ADA,114.387957,4.122098
,SARAWAK,PPD BARAM,Rendah,SK,YBB4306,SEKOLAH KEBANGSAAN LONG TERU,"LONG TERU, TINJAR",98050,MARUDI,TIADA,TIADA,YBB4306@moe.edu.my,Luar Bandar,SK,21.0,11.0,TIADA,ADA,114.249348,3.862229
,SARAWAK,PPD BARAM,Rendah,SK,YBB4307,SEKOLAH KEBANGSAAN LONG MOH,"D/A PEJABAT PENDIDIKAN DAERAH BARAM, LOT 1081 & 1082, JALAN KAMPUNG DAGANG",98050,"MARUDI, BARAM",TIADA,TIADA,YBB4307@moe.edu.my,Luar Bandar,SK,52.0,10.0,TIADA,ADA,115.08,3.06
,SARAWAK,PPD BARAM,Rendah,SK,YBB4308,SEKOLAH KEBANGSAAN LONG ATON,"D/A PEJABAT PENDIDIKAN DAERAH BARAM, JALAN KAMPUNG NARUM",98050,"MARUDI, BARAM",TIADA,TIADA,YBB4308@moe.edu.my,Luar Bandar,SK,108.0,12.0,TIADA,ADA,114.310393,4.179292
,SARAWAK,PPD BARAM,Rendah,SK,YBB4309,SEKOLAH KEBANGSAAN LONG PANAI,"D/A PEJABAT PENDIDIKAN DAERAH BARAM, JALAN KAMPUNG NARUM",98050,"MARUDI, BARAM",TIADA,TIADA,YBB4309@moe.edu.my,Luar Bandar,SK,21.0,7.0,TIADA,ADA,114.540989,3.948216
,SARAWAK,PPD BARAM,Rendah,SK,YBB4310,SEKOLAH KEBANGSAAN LONG LAPUT,"D/A PEJABAT PENDIDIKAN DAERAH BARAM, JALAN KAMPUNG NARUM",98050,"MARUDI, BARAM",TIADA,TIADA,YBB4310@moe.edu.my,Luar Bandar,SK,83.0,13.0,TIADA,ADA,114.426899,3.732109
,SARAWAK,PPD BARAM,Rendah,SK,YBB4311,SEKOLAH KEBANGSAAN LONG LELLANG,"D/A PEJABAT PENDIDIKAN DAERAH BARAM, JALAN KAMPUNG NARUM",98050,"MARUDI, BARAM",TIADA,TIADA,YBB4311@moe.edu.my,Luar Bandar,SK,42.0,11.0,TIADA,ADA,115.15532,3.421884
,SARAWAK,PPD BARAM,Rendah,K9,YBB4313,SEKOLAH KEBANGSAAN LONG BEDIAN,"D/A PEJABAT PENDIDIKAN DAERAH BARAM, JALAN KAMPUNG NARUM",98050,"MARUDI, BARAM",TIADA,TIADA,YBB4313@moe.edu.my,Luar Bandar,SK,501.0,35.0,TIADA,ADA,114.734688,3.795058
,SARAWAK,PPD BARAM,Rendah,SK,YBB4314,SEKOLAH KEBANGSAAN LONG ANAP,KAMPUNG LONG ANAP,98050,MARUDI,TIADA,TIADA,YBB4314@moe.edu.my,Luar Bandar,SK,33.0,9.0,TIADA,ADA,114.8201,3.060639
,SARAWAK,PPD BARAM,Rendah,SK,YBB4315,SEKOLAH KEBANGSAAN LIO MATO,"D/A PEJABAT PENDIDIKAN DAERAH BARAM, JALAN KAMPUNG NARUM",98050,"MARUDI, BARAM",TIADA,TIADA,YBB4315@moe.edu.my,Luar Bandar,SK,35.0,9.0,TIADA,ADA,115.222679,3.169159
,SARAWAK,PPD BARAM,Rendah,SK,YBB4316,SEKOLAH KEBANGSAAN LONG BEMANG,LONG BEMANG,98050,MARUDI,TIADA,TIADA,YBB4316@moe.edu.my,Luar Bandar,SK,108.0,15.0,TIADA,ADA,114.542041,3.827088
,SARAWAK,PPD BARAM,Rendah,SK,YBB4317,SEKOLAH KEBANGSAAN LONG JEGAN,SEKOLAH KEBANGSAAN LONG JEGAN D/A PPD BARAM,98050,MARUDI,TIADA,TIADA,YBB4317@moe.edu.my,Luar Bandar,SK,104.0,13.0,TIADA,ADA,114.113102,3.594375
,SARAWAK,PPD BARAM,Rendah,SK,YBB4319,SEKOLAH KEBANGSAAN LONG ATIP,KAMNPUNG LONG ATIP,98050,MARUDI,TIADA,TIADA,YBB4319@moe.edu.my,Luar Bandar,SK,10.0,6.0,TIADA,ADA,114.725161,3.827174
,SARAWAK,PPD BARAM,Rendah,SK,YBB4320,SEKOLAH KEBANGSAAN MOREK,KAMPUNG LONG BANYOK BARAM,98050,MARUDI,TIADA,TIADA,YBB4320@moe.edu.my,Luar Bandar,SK,64.0,10.0,TIADA,ADA,114.43,3.85
,SARAWAK,PPD MIRI,Rendah,SK,YBB4321,SEKOLAH KEBANGSAAN SG. ENTULANG,"D/A PEJABAT PENDIDIKAN DAERAH MIRI, TINGKAT 2, WISMA PERSEKUTUAN, JALAN KIPAS",98000,MIRI,TIADA,TIADA,ybb4321@moe.edu.my,Luar Bandar,SK,59.0,12.0,TIADA,ADA,113.9733028,4.1078778
,SARAWAK,PPD BARAM,Rendah,SK,YBB4322,SEKOLAH KEBANGSAAN UBONG IMANG,LONG LAMA,98300,MARUDI,085771328,085771328,YBB4322@moe.edu.my,Luar Bandar,SK,186.0,15.0,TIADA,ADA,114.4,3.76
,SARAWAK,PPD MIRI,Rendah,SK,YBB4323,SEKOLAH KEBANGSAAN SG. LIAM,"D/A PEJABAT PENDIDIKAN DAERAH MIRI, TINGKAT 2, WISMA PERSEKUTUAN, JALAN KIPAS",98000,MIRI,TIADA,TIADA,ybb4323@moe.edu.my,Luar Bandar,SK,29.0,11.0,TIADA,ADA,114.0542221,4.1574188
,SARAWAK,PPD BARAM,Rendah,SK,YBB4324,SEKOLAH KEBANGSAAN SUNGAI BAIN,"D/A PEJABAT PENDIDIKAN DAERAH BARAM, JALAN KAMPUNG NARUM",98050,"MARUDI, BARAM",TIADA,TIADA,YBB4324@moe.edu.my,Luar Bandar,SK,44.0,6.0,TIADA,ADA,114.300213,3.835737
,SARAWAK,PPD BARAM,Rendah,SK,YBB4325,SEKOLAH KEBANGSAAN SG PEKING,"D/A PEJABAT PENDIDIKAN DAERAH BARAM, JALAN KAMPUNG NARUM",98050,"MARUDI, BARAM",TIADA,TIADA,YBB4325@moe.edu.my,Luar Bandar,SK,40.0,10.0,TIADA,ADA,114.249348,3.862229
,SARAWAK,PPD BARAM,Rendah,SK,YBB4326,SEKOLAH KEBANGSAAN LONG LOYANG,D/A PEJABAT PENDIDIKAN DAERAH MARUDI,98050,MARUDI,TIADA,TIADA,YBB4326@moe.edu.my,Luar Bandar,SK,88.0,12.0,TIADA,ADA,114.110613,3.449938
,SARAWAK,PPD BARAM,Rendah,SK,YBB4327,SEKOLAH KEBANGSAAN LONG LAMEI,"D/A PEJABAT PENDIDIKAN DAERAH BARAM, JALAN KAMPUNG NARUM",98050,"MARUDI, BARAM",TIADA,TIADA,YBB4327@moe.edu.my,Luar Bandar,SK,63.0,9.0,TIADA,ADA,114.330511,4.18815
,SARAWAK,PPD BARAM,Rendah,SK,YBB4328,SEKOLAH KEBANGSAAN LONG SERIDAN,"D/A PEJABAT PENDIDIKAN DAERAH BARAM, JALAN KAMPUNG NARUM",98050,"MARUDI, BARAM",TIADA,TIADA,YBB4328@moe.edu.my,Luar Bandar,SK,47.0,12.0,TIADA,ADA,115.070715,3.96958
,SARAWAK,PPD BARAM,Rendah,SK,YBB4329,SEKOLAH KEBANGSAAN LONG KESSEH,"D/A PEJABAT PENDIDIKAN DAERAH BARAM, JALAN KAMPUNG NARUM",98050,"MARUDI, BARAM",TIADA,TIADA,YBB4329@moe.edu.my,Luar Bandar,SK,22.0,6.0,TIADA,ADA,114.510155,3.453536
,SARAWAK,PPD BARAM,Rendah,SK,YBB4330,SEKOLAH KEBANGSAAN LONG PILLAH,"D/A PEJABAT PENDIDIKAN DAERAH BARAM, JALAN KAMPUNG NARUM",98050,"MARUDI, BARAM",TIADA,TIADA,YBB4330@moe.edu.my,Luar Bandar,SK,53.0,10.0,TIADA,ADA,114.428616,3.483608
,SARAWAK,PPD BARAM,Rendah,SK,YBB4331,SEKOLAH KEBANGSAAN BARIO,DATARAN TINGGI KELABIT BARIO,98050,MARUDI,TIADA,TIADA,YBB4331@moe.edu.my,Luar Bandar,SK,89.0,14.0,TIADA,ADA,115.45,3.75
,SARAWAK,PPD BARAM,Rendah,SK,YBB4332,SEKOLAH KEBANGSAAN SG BONG,"D/A PEJABAT PENDIDIKAN DAERAH BARAM, JALAN KAMPUNG NARUM",98050,"MARUDI, BARAM",TIADA,TIADA,YBB4332@moe.edu.my,Luar Bandar,SK,89.0,13.0,TIADA,ADA,114.316223,3.721941
,SARAWAK,PPD BARAM,Rendah,SK,YBB4333,SEKOLAH KEBANGSAAN LONG MIRI,"D/A PEJABAT PENDIDIKAN DAERAH BARAM, JALAN KAMPUNG NARUM",98050,"MARUDI, BARAM",TIADA,TIADA,YBB4333@moe.edu.my,Luar Bandar,SK,54.0,12.0,TIADA,ADA,114.432521,3.587436
,SARAWAK,PPD BARAM,Rendah,SK,YBB4334,SEKOLAH KEBANGSAAN LONG JEEH,KUALA SILAT BARAM,98050,MARUDI,TIADA,TIADA,YBB4334@moe.edu.my,Luar Bandar,SK,24.0,8.0,TIADA,ADA,114.344244,4.195512
,SARAWAK,PPD BARAM,Rendah,SK,YBB4335,SEKOLAH KEBANGSAAN LONG NAAH,D/A PEJABAT PENDIDIKAN DAERAH MARUDI,98050,MARUDI,TIADA,TIADA,ybb4335@gmail.com,Luar Bandar,SK,39.0,7.0,TIADA,ADA,114.5942222,3.3291111
,SARAWAK,PPD MIRI,Rendah,SK,YBB4336,SEKOLAH KEBANGSAAN SG. SELEPIN,"D/A PEJABAT PELAJARAN DAERAH MIRI, BLOK 1, TINGKAT 2, BANGUNAN WISMA PERSEKUTUAN, JALAN KIPAS",98000,MIRI,TIADA,TIADA,ybb4336@moe.edu.my,Luar Bandar,SK,49.0,10.0,TIADA,ADA,114.0540944,3.9995917
,SARAWAK,PPD BARAM,Rendah,SK,YBB4337,SEKOLAH KEBANGSAAN SG BRIT,"D/A PEJABAT PENDIDIKAN DAERAH BARAM, JALAN KAMPUNG NARUM",98050,"MARUDI, BARAM",TIADA,TIADA,sksungaibrit@gmail.com,Luar Bandar,SK,50.0,9.0,TIADA,ADA,114.360027,4.106908
,SARAWAK,PPD BARAM,Rendah,SK,YBB4338,SEKOLAH KEBANGSAAN LONG BANGA,"D/A PEJABAT PENDIDIKAN DAERAH BARAM, JALAN KAMPUNG NARUM",98050,"MARUDI, BARAM",TIADA,TIADA,YBB4338@moe.edu.my,Luar Bandar,SK,94.0,7.0,TIADA,ADA,115.4,3.2
,SARAWAK,PPD BARAM,Rendah,SK,YBB4339,SEKOLAH KEBANGSAAN SUNGAI SEBATU,"D/A PEJABAT PENDIDIKAN DAERAH BARAM, JALAN KAMPUNG NARUM",98050,"MARUDI, BARAM",TIADA,TIADA,YBB4339@moe.edu.my,Luar Bandar,SK,7.0,4.0,TIADA,ADA,114.319901,4.185013
,SARAWAK,PPD BARAM,Rendah,SK,YBB4340,SEKOLAH KEBANGSAAN SG ARANG,D/A PEJABAT PENDIDIKAN DAERAH BARAM,98050,"MARUDI, BARAM",TIADA,TIADA,YBB4340@moe.edu.my,Luar Bandar,SK,48.0,12.0,TIADA,ADA,114.245539,4.235743
,SARAWAK,PPD BARAM,Rendah,SK,YBB4343,SEKOLAH KEBANGSAAN KUALA TUTOH,KUALA TUTOH,98050,MARUDI,TIADA,TIADA,YBB4343@moe.edu.my,Luar Bandar,SK,17.0,6.0,TIADA,ADA,114.394283,4.020268
,SARAWAK,PPD BARAM,Rendah,SK,YBB4344,SEKOLAH KEBANGSAAN SG SETAPANG,"D/A PEJABAT PENDIDIKAN DAERAH BARAM, JALAN KAMPUNG NARUM",98050,"MARUDI, BARAM",TIADA,TIADA,YBB4344@moe.edu.my,Luar Bandar,SK,29.0,8.0,TIADA,ADA,114.418229,4.103544
,SARAWAK,PPD MIRI,Rendah,SK,YBB4345,SEKOLAH KEBANGSAAN SG. SEPUTI,"D/A PEJABAT PENDIDIKAN DAERAH MIRI, TINGKAT 2, WISMA PERSEKUTUAN, JALAN KIPAS",98000,MIRI,TIADA,TIADA,ybb4345@moe.edu.my,Luar Bandar,SK,57.0,12.0,TIADA,ADA,114.11631,3.74142
,SARAWAK,PPD BARAM,Rendah,SK,YBB4347,SEKOLAH KEBANGSAAN PA ' DALLIH,"D/A PEJABAT PENDIDIKAN DAERAH BARAM, JALAN KAMPUNG NARUM",98050,"MARUDI, BARAM",TIADA,TIADA,YBB4347@moe.edu.my,Luar Bandar,SK,19.0,7.0,TIADA,ADA,115.623364,3.985933
,SARAWAK,PPD BARAM,Rendah,SK,YBB4348,SEKOLAH KEBANGSAAN LONG PALAI,"D/A PEJABAT PENDIDIKAN DAERAH BARAM, LOT 1081 & 1082, JALAN KAMPUNG DAGANG",98050,"MARUDI, BARAM",TIADA,TIADA,YBB4348@moe.edu.my,Luar Bandar,SK,28.0,8.0,TIADA,ADA,114.850559,3.04744
,SARAWAK,PPD BARAM,Rendah,SK,YBB4349,SEKOLAH KEBANGSAAN PENGHULU BAYA MALLANG,"D/A PEJABAT PENDIDIKAN DAERAH BARAM, JALAN KAMPUNG NARUM",98050,"MARUDI, BARAM",0124079332,TIADA,YBB4349@moe.edu.my,Luar Bandar,SK,12.0,5.0,TIADA,ADA,114.4,4.09
,SARAWAK,PPD MIRI,Rendah,SK,YBB4350,SEKOLAH KEBANGSAAN SG. BIAR,"D/A PEJABAT PENDIDIKAN DAERAH MIRI, TINGKAT 2, WISMA PERSEKUTUAN, JALAN KIPAS",98000,MIRI,Tiada,TIADA,ybb4350@moe.edu.my,Luar Bandar,SK,31.0,10.0,TIADA,ADA,114.0143167,4.02405
,SARAWAK,PPD BARAM,Rendah,SK,YBB4351,SEKOLAH KEBANGSAAN LONG APU,"D/A PEJABAT PENDIDIKAN DAERAH BARAM, LOT 1081 & 1082, JALAN KAMPUNG DAGANG",98050,"MARUDI, BARAM",TIADA,TIADA,YBB4351@moe.edu.my,Luar Bandar,SK,28.0,7.0,TIADA,ADA,114.81391,3.140773
,SARAWAK,PPD BARAM,Rendah,SK,YBB4352,SEKOLAH KEBANGSAAN LONG SOBENG,"D/A PEJABAT PENDIDIKAN DAERAH BARAM, JALAN KAMPUNG NARUM",98050,"MARUDI, BARAM",0198380616,TIADA,YBB4352@moe.edu.my,Luar Bandar,SK,23.0,7.0,TIADA,ADA,114.27,3.33
,SARAWAK,PPD MIRI,Rendah,SK,YBB4353,SEKOLAH KEBANGSAAN SG. LAONG,"D/A PEJABAT PENDIDIKAN DAERAH MIRI, TINGKAT 2, WISMA PERSEKUTUAN, JALAN KIPAS",98000,MIRI,TIADA,TIADA,ybb4353@moe.edu.my,Luar Bandar,SK,43.0,11.0,TIADA,ADA,114.135436,3.76814
,SARAWAK,PPD BARAM,Rendah,SK,YBB4354,SEKOLAH KEBANGSAAN BENAWA,"D/A PEJABAT PENDIDIKAN DAERAH BARAM, JALAN KAMPUNG NARUM",98050,"MARUDI, BARAM",TIADA,TIADA,YBB4354@moe.edu.my,Luar Bandar,SK,41.0,11.0,TIADA,ADA,114.344869,4.031722
,SARAWAK,PPD MIRI,Rendah,SK,YBB4355,SEKOLAH KEBANGSAAN SG. KELABIT,"D/A PEJABAT PENDIDIKAN DAERAH MIRI, TINGKAT 2, WISMA PERSEKUTUAN, JALAN KIPAS",98000,MIRI,TIADA,TIADA,ybb4355@moe.edu.my,Luar Bandar,SK,11.0,6.0,TIADA,ADA,114.11855,3.9206333
,SARAWAK,PPD BARAM,Rendah,SK,YBB4356,SEKOLAH KEBANGSAAN LONG TUNGAN,"D/A PEJABAT PENDIDIKAN DAERAH BARAM, JALAN KAMPUNG NARUM",98050,"MARUDI, BARAM",TIADA,TIADA,YBB4356@moe.edu.my,Luar Bandar,SK,12.0,6.0,TIADA,ADA,115.18,3.16
,SARAWAK,PPD BARAM,Rendah,SK,YBB4357,SEKOLAH KEBANGSAAN LONG MAKABAR,"D/A PEJABAT PENDIDIKAN DAERAH BARAM, JALAN KAMPUNG NARUM",98050,"MARUDI, BARAM",0145751196,TIADA,YBB4357@moe.edu.my,Luar Bandar,SK,28.0,9.0,TIADA,ADA,114.9423972,2.9096167
,SARAWAK,PPD MIRI,Rendah,SK,YBB4358,SEKOLAH KEBANGSAAN SG. BAKAS,"D/A PEJABAT PENDIDIKAN DAERAH MIRI, TINGKAT 2, WISMA PERSEKUTUAN, JALAN KIPAS",98000,MIRI,TIADA,TIADA,ybb4358@moe.edu.my,Luar Bandar,SK,120.0,13.0,TIADA,ADA,114.0855235,3.8930384
,SARAWAK,PPD BARAM,Rendah,SK,YBB4359,SEKOLAH KEBANGSAAN PENGELAYAN,"D/A PEJABAT PENDIDIKAN DAERAH BARAM, JALAN KAMPUNG NARUM",98050,"MARUDI, BARAM",TIADA,TIADA,YBB4359@moe.edu.my,Luar Bandar,SK,31.0,10.0,TIADA,ADA,114.415827,3.633051
,SARAWAK,PPD BARAM,Rendah,SK,YBB4360,SEKOLAH KEBANGSAAN LONG SEPILING,"D/A PEJABAT PENDIDIKAN DAERAH BARAM, JALAN KAMPUNG NARUM",98050,"MARUDI, BARAM",TIADA,TIADA,YBB4360@moe.edu.my,Luar Bandar,SK,11.0,4.0,TIADA,ADA,114.270256,3.914276
,SARAWAK,PPD BARAM,Rendah,SK,YBB4361,SEKOLAH KEBANGSAAN RUMAH GUDANG,"D/A PEJABAT PENDIDIKAN DAERAH BARAM, JALAN KAMPUNG NARUM",98050,"MARUDI, BARAM",TIADA,TIADA,YBB4361@moe.edu.my,Luar Bandar,SK,46.0,12.0,TIADA,ADA,114.91,3.92
,SARAWAK,PPD BARAM,Rendah,SK,YBB4362,SEKOLAH KEBANGSAAN LONG WAT,"D/A PEJABAT PENDIDIKAN DAERAH BARAM, JALAN KAMPUNG NARUM",98050,"MARUDI, BARAM",TIADA,TIADA,YBB4362@moe.edu.my,Luar Bandar,SK,19.0,6.0,TIADA,ADA,114.68,3.86
,SARAWAK,PPD BARAM,Rendah,SK,YBB4364,SEKOLAH KEBANGSAAN KUALA BOK,"D/A PEJABAT PENDIDIKAN DAERAH BARAM, JALAN KAMPUNG NARUM",98050,"MARUDI, BARAM",TIADA,TIADA,skkualabokbaram@gmail.com,Luar Bandar,SK,37.0,12.0,TIADA,ADA,114.16357,3.779043
,SARAWAK,PPD MIRI,Rendah,SK,YBB4365,SEKOLAH KEBANGSAAN SG. BURI,"D/A PEJABAT PENDIDIKAN DAERAH MIRI, TINGKAT 2, WISMA PERSEKUTUAN, JALAN KIPAS",98000,MIRI,TIADA,TIADA,ybb4365@moe.edu.my,Luar Bandar,SK,62.0,12.0,TIADA,ADA,114.12915,4.1989167
,SARAWAK,PPD BARAM,Rendah,SK,YBB4367,SEKOLAH KEBANGSAAN LONG LENEI,D/A PEJABAT PENDIDIKAN DAERAH BARAM,98050,MARUDI,TIADA,TIADA,YBB4367@moe.edu.my,Luar Bandar,SK,34.0,9.0,TIADA,ADA,115.21,4.16
,SARAWAK,PPD SUBIS,Rendah,SK,YBB4401,SEKOLAH KEBANGSAAN BELIAU ISA,D/A PEJABAT PENDIDIKAN DAERAH SUBIS,98150,BEKENU,TIADA,TIADA,YBB4401@moe.edu.my,Luar Bandar,SK,117.0,11.0,TIADA,ADA,113.828745,4.067315
,SARAWAK,PPD SUBIS,Rendah,SK,YBB4403,SEKOLAH KEBANGSAAN KPG. IRAN,D/A PEJABAT PENDIDIKAN DAERAH  SUBIS,98150,BEKENU,TIADA,TIADA,YBB4403@moe.edu.my,Luar Bandar,SK,169.0,13.0,TIADA,ADA,113.65,3.81
,SARAWAK,PPD SUBIS,Rendah,SK,YBB4404,SEKOLAH KEBANGSAAN RUMAH BARAT,D/A PEJABAT PENDIDIKAN DAERAH SUBIS,98150,BEKENU,TIADA,TIADA,YBB4404@moe.edu.my,Luar Bandar,SK,17.0,5.0,TIADA,ADA,113.94,3.98
,SARAWAK,PPD SUBIS,Rendah,SK,YBB4405,SEKOLAH KEBANGSAAN RUMAH TINGGI,D/A PEJABAT PENDIDIKAN DAERAH SUBIS,98150,BEKENU,TIADA,TIADA,YBB4405@moe.edu.my,Luar Bandar,SK,52.0,10.0,TIADA,ADA,113.936822,3.919118
,SARAWAK,PPD SUBIS,Rendah,SK,YBB4406,SEKOLAH KEBANGSAAN KPG. BUNGAI,D/A PEJABAT PENDIDIKAN DAERAH  SUBIS,98150,BEKENU,TIADA,TIADA,YBB4406@moe.edu.my,Luar Bandar,SK,61.0,11.0,TIADA,ADA,113.791666,4.067786
,SARAWAK,PPD SUBIS,Rendah,SK,YBB4407,SEKOLAH KEBANGSAAN RUMAH GOYANG,D/A PEJABAT PENDIDIKAN DAERAH SUBIS,98150,BEKENU,TIADA,TIADA,YBB4407@moe.edu.my,Luar Bandar,SK,45.0,9.0,TIADA,ADA,113.565296,3.660468
,SARAWAK,PPD SUBIS,Rendah,SK,YBB4408,SEKOLAH KEBANGSAAN BATU TELLINGAI,SEKOLAH KEBANGSAAN BATU TELLINGAI SUAI,98200,BATU NIAH,TIADA,TIADA,YBB4408@moe.edu.my,Luar Bandar,SK,479.0,31.0,TIADA,ADA,113.639588,3.563772
,SARAWAK,PPD SUBIS,Rendah,SK,YBB4409,SEKOLAH KEBANGSAAN SG. MANONG,D/A PEJABAT PENDIDIKAN DAERAH SUBIS,98150,BEKENU,TIADA,TIADA,YBB4409@moe.edu.my,Luar Bandar,SK,123.0,13.0,TIADA,ADA,113.77,3.76
,SARAWAK,PPD SUBIS,Rendah,SK,YBB4410,SEKOLAH KEBANGSAAN SG. TANGAP,D/A PEJABAT PENDIDIKAN DAERAH SUBIS,98150,BEKENU,TIADA,TIADA,YBB4410@moe.edu.my,Luar Bandar,SK,38.0,11.0,TIADA,ADA,113.943197,4.082158
,SARAWAK,PPD SUBIS,Rendah,SK,YBB4411,SEKOLAH KEBANGSAAN KPG. TARIKAN,D/A PEJABAT PENDIDIKAN DAERAH SUBIS,98150,BEKENU,TIADA,TIADA,YBB4411@moe.edu.my,Luar Bandar,SK,36.0,9.0,TIADA,ADA,113.6949,3.944333
,SARAWAK,PPD SUBIS,Rendah,SK,YBB4412,SEKOLAH KEBANGSAAN BATU NIAH,SEKOLAH KEBANGSAAN BATU NIAH,98200,BATU NIAH,TIADA,085737005,YBB4412@moe.edu.my,Luar Bandar,SK,341.0,25.0,ADA,ADA,113.754673,3.804051
,SARAWAK,PPD SUBIS,Rendah,SK,YBB4413,SEKOLAH KEBANGSAAN RUMAH RANGGONG,D/A PEJABAT PENDIDIKAN DAERAH SUBIS,98150,BEKENU,TIADA,TIADA,YBB4413@moe.edu.my,Luar Bandar,SK,58.0,11.0,TIADA,ADA,113.866667,3.666667
,SARAWAK,PPD SUBIS,Rendah,SK,YBB4414,SEKOLAH KEBANGSAAN SG. SAEH,SK SUNGAI SAEH,98150,BEKENU,TIADA,TIADA,YBB4414@moe.edu.my,Luar Bandar,SK,41.0,5.0,TIADA,ADA,113.983257,3.852164
,SARAWAK,PPD SUBIS,Rendah,SK,YBB4415,SEKOLAH KEBANGSAAN SG. LAMAUS,D/A PEJABAT PENDIDIKAN DAERAH SUBIS,98150,BEKENU,TIADA,TIADA,YBB4415@moe.edu.my,Luar Bandar,SK,94.0,11.0,TIADA,ADA,113.816667,3.65
,SARAWAK,PPD SUBIS,Rendah,SK,YBB4416,SEKOLAH KEBANGSAAN KPG. KUALA SIBUTI,D/A PEJABAT PENDIDIKAN DAERAH SUBIS,98150,BEKENU,TIADA,TIADA,YBB4416@moe.edu.my,Luar Bandar,SK,39.0,10.0,TIADA,ADA,113.733333,3.983333
,SARAWAK,PPD SUBIS,Rendah,SK,YBB4418,SEKOLAH KEBANGSAAN KPG. BULAU,D/A PEJABAT PENDIDIKAN DAERAH SUBIS,98150,BEKENU,TIADA,TIADA,YBB4418@moe.edu.my,Luar Bandar,SK,29.0,8.0,TIADA,ADA,113.96,4.08
,SARAWAK,PPD SUBIS,Rendah,SK,YBB4419,SEKOLAH KEBANGSAAN SG. BAKAS,D/A PEJABAT PENDIDIKAN DAERAH SUBIS,98150,BEKENU,TIADA,TIADA,YBB4419@moe.edu.my,Luar Bandar,SK,64.0,10.0,TIADA,ADA,114.086226,3.893327
,SARAWAK,PPD BINTULU,Rendah,SK,YBB4420,SEKOLAH KEBANGSAAN KAMPUNG NYALAU,"D/A PEJABAT PENDIDIKAN DAERAH BINTULU, KM. 5, JALAN SULTAN ISKANDAR",97000,BINTULU,TIADA,TIADA,YBB4420@moe.edu.my,Luar Bandar,SK,146.0,12.0,TIADA,ADA,113.4219833,3.60805
,SARAWAK,PPD SUBIS,Rendah,SK,YBB4421,SEKOLAH KEBANGSAAN KPG. SUBAK,D/A PEJABAT PENDIDIKAN DAERAH SUBIS,98150,BEKENU,TIADA,TIADA,YBB4421@moe.edu.my,Luar Bandar,SK,78.0,11.0,TIADA,ADA,113.93,4.08
,SARAWAK,PPD SUBIS,Rendah,SK,YBB4422,SEKOLAH KEBANGSAAN KPG. TEGAGENG,D/A PEJABAT PENDIDIKAN DAERAH SUBIS,98150,BEKENU,TIADA,TIADA,YBB4422@moe.edu.my,Luar Bandar,SK,78.0,12.0,TIADA,ADA,113.66,3.78
,SARAWAK,PPD SUBIS,Rendah,SK,YBB4423,SEKOLAH KEBANGSAAN KELAPA SAWIT NO. 1,D/A PEJABAT PENDIDIKAN DAERAH SUBIS,98150,BEKENU,,,YBB4423@moe.edu.my,Luar Bandar,SK,154.0,15.0,TIADA,ADA,114.004612,4.202188
,SARAWAK,PPD SUBIS,Rendah,SK,YBB4425,SEKOLAH KEBANGSAAN SG. SEBATU,D/A PEJABAT PENDIDIKAN DAERAH SUBIS,98150,BEKENU,TIADA,TIADA,YBB4425@moe.edu.my,Luar Bandar,SK,77.0,9.0,TIADA,ADA,113.64,3.79
,SARAWAK,PPD SUBIS,Rendah,SK,YBB4426,SEKOLAH KEBANGSAAN KELAPA SAWIT NO. 2,D/A PEJABAT PENDIDIKAN DAERAH SUBIS,98150,BEKENU,TIADA,TIADA,YBB4426@moe.edu.my,Luar Bandar,SK,163.0,15.0,TIADA,ADA,113.994484,4.042358
,SARAWAK,PPD SUBIS,Rendah,SK,YBB4427,SEKOLAH KEBANGSAAN KELAPA SAWIT NO. 3,D/A PEJABAT PENDIDIKAN DAERAH SUBIS,98150,BEKENU,TIADA,TIADA,YBB4427@moe.edu.my,Luar Bandar,SK,48.0,9.0,TIADA,ADA,113.828745,4.067315
,SARAWAK,PPD SUBIS,Rendah,SK,YBB4429,SEKOLAH KEBANGSAAN KELAPA SAWIT NO. 5,SEKOLAH KEBANGSAAN KELAPA SAWIT NO. 5,98150,BEKENU,TIADA,TIADA,YBB4429@moe.edu.my,Luar Bandar,SK,131.0,14.0,TIADA,ADA,113.877535,3.805795
,SARAWAK,PPD SUBIS,Rendah,SK,YBB4430,SEKOLAH KEBANGSAAN RUMAH ESSAU,D/A PEJABAT PENDIDIKAN DAERAH SUBIS,98150,BEKENU,TIADA,TIADA,YBB4430@moe.edu.my,Luar Bandar,SK,36.0,9.0,TIADA,ADA,113.98397,3.853293
